Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,42.590000,42.730000,40.360001,40.950001,40.950001,3096300
2018-11-13,41.270000,42.553001,40.959999,41.779999,41.779999,2828600
2018-11-14,42.290001,42.599998,40.055000,40.169998,40.169998,3362300
2018-11-15,40.200001,41.060001,39.060001,40.970001,40.970001,3541800
