Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,66.699997,67.580002,66.459999,66.459999,66.459999,10500
2018-11-13,66.650002,68.239998,66.089996,66.260002,66.260002,13100
2018-11-14,66.849998,68.300003,65.360001,66.099998,66.099998,16800
2018-11-15,65.639999,68.070000,65.639999,67.440002,67.440002,12000
