Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,14950.000000,14950.000000,14950.000000,14950.000000,14950.000000,0
2018-11-13,14900.000000,14900.000000,14900.000000,14900.000000,14900.000000,100
2018-11-14,14900.000000,14900.000000,14900.000000,14900.000000,14900.000000,0
2018-11-15,14900.000000,14900.000000,14900.000000,14900.000000,14900.000000,0
