Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,6.580000,6.590000,6.570000,6.580000,6.580000,30000
2018-11-13,6.610000,6.610000,6.580000,6.590000,6.590000,94700
2018-11-14,6.600000,6.600000,6.540000,6.550000,6.550000,45400
2018-11-15,6.570000,6.570000,6.500000,6.530000,6.530000,29800
