Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,21.750000,21.900000,21.090000,21.190001,21.190001,6085500
2018-11-13,21.280001,21.389999,20.639999,21.250000,21.250000,4614100
2018-11-14,21.450001,21.980000,20.959999,21.070000,21.070000,3414100
2018-11-15,20.830000,21.049999,20.500000,20.930000,20.930000,3953700
