Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,2.080000,2.110000,1.940000,1.950000,1.950000,493400
2018-11-13,1.950000,2.060000,1.920000,1.950000,1.950000,399600
2018-11-14,1.950000,1.970000,1.900000,1.900000,1.900000,462600
2018-11-15,1.900000,2.010000,1.900000,1.920000,1.920000,492700
