Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,15.380000,15.710000,15.300000,15.340000,15.340000,478700
2018-11-13,15.420000,15.870000,15.090000,15.090000,15.090000,407500
2018-11-14,15.290000,15.550000,15.140000,15.220000,15.220000,519700
2018-11-15,15.250000,15.810000,15.010000,15.530000,15.530000,674600
