Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,54.790001,55.639999,54.599998,54.669998,54.669998,234200
2018-11-13,54.430000,55.840000,54.230000,54.869999,54.869999,173900
2018-11-14,55.320000,55.770000,54.139999,54.230000,54.230000,208800
2018-11-15,53.820000,54.919998,53.580002,54.400002,54.400002,280300
