Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,23.350000,23.350000,23.350000,23.350000,23.350000,500
2018-11-13,23.350000,23.350000,23.350000,23.350000,23.350000,100
2018-11-14,23.799999,23.799999,23.799999,23.799999,23.799999,200
2018-11-15,23.799999,23.799999,23.799999,23.799999,23.799999,300
