Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,36.799999,38.849998,35.259998,38.849998,38.849998,2200
2018-11-13,37.950001,37.959999,36.700001,37.029999,37.029999,1000
2018-11-14,35.500000,35.500000,30.690001,33.000000,33.000000,15800
2018-11-15,33.619999,34.099998,33.020000,34.000000,34.000000,3700
