Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,44.009998,44.340000,42.270000,42.560001,42.560001,251500
2018-11-13,42.680000,44.020000,42.040001,43.139999,43.139999,196000
2018-11-14,43.320000,44.259998,42.639999,43.000000,43.000000,168100
2018-11-15,42.639999,44.900002,42.560001,44.650002,44.650002,157700
