Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,92.059998,92.250000,91.169998,91.449997,91.449997,983700
2018-11-13,91.720001,92.940002,91.339996,91.940002,91.940002,1220600
2018-11-14,92.540001,93.629997,91.400002,91.620003,91.620003,798600
2018-11-15,90.769997,92.669998,90.220001,92.019997,92.019997,938700
