Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,5.850000,5.920000,5.160000,5.290000,5.290000,49700
2018-11-13,5.240000,5.440000,4.790000,5.250000,5.250000,22300
2018-11-14,5.250000,5.250000,5.040000,5.090000,5.090000,7700
2018-11-15,5.200000,5.210000,4.800000,4.880000,4.880000,11100
