Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,8.300000,8.300000,8.150000,8.150000,8.150000,7000
2018-11-13,8.250000,8.300000,8.100000,8.160000,8.160000,9700
2018-11-14,8.170000,8.170000,8.130000,8.150000,8.150000,5800
2018-11-15,8.150000,8.200000,8.080000,8.150000,8.150000,10600
