Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,1.450000,1.450000,1.450000,1.450000,1.450000,0
2018-11-13,1.400000,1.450000,1.400000,1.410000,1.410000,24400
2018-11-14,1.370000,1.400000,1.300000,1.400000,1.400000,6200
2018-11-15,1.300000,1.300000,1.300000,1.300000,1.300000,200
