Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,2.010000,2.050000,1.920000,1.970000,1.970000,295900
2018-11-13,1.990000,2.060000,1.920000,2.010000,2.010000,308100
2018-11-14,1.970000,2.090000,1.940000,2.080000,2.080000,320200
2018-11-15,2.070000,2.070000,1.980000,2.040000,2.040000,319000
