Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,1.380000,1.400000,1.380000,1.400000,1.400000,700
2018-11-13,1.430000,1.430000,1.260000,1.400000,1.400000,44000
2018-11-14,1.340000,1.340000,1.240000,1.300000,1.300000,23400
2018-11-15,1.150000,1.340000,1.150000,1.300000,1.300000,334000
