Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,28.959999,29.219999,28.590000,28.620001,28.620001,294000
2018-11-13,28.709999,29.840000,28.459999,28.469999,28.469999,278000
2018-11-14,28.730000,28.990000,27.650000,28.139999,28.139999,476600
2018-11-15,27.920000,28.360001,27.520000,27.780001,27.780001,228700
