Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,12.360000,12.360000,11.290000,11.360000,11.360000,544600
2018-11-13,11.280000,11.870000,11.080000,11.430000,11.430000,312100
2018-11-14,11.550000,11.600000,10.840000,11.040000,11.040000,475300
2018-11-15,11.020000,11.450000,10.970000,11.360000,11.360000,415700
