Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,25.670000,25.959999,24.969999,25.170000,25.170000,105900
2018-11-13,25.280001,25.290001,24.650000,24.809999,24.809999,114700
2018-11-14,24.980000,25.500000,24.620001,24.730000,24.730000,113600
2018-11-15,24.629999,24.969999,24.430000,24.559999,24.559999,246300
