Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,11.150000,11.420000,11.000000,11.390000,11.390000,317300
2018-11-13,11.380000,11.440000,11.020000,11.030000,11.030000,188000
2018-11-14,11.000000,11.420000,10.860000,11.280000,11.280000,362700
2018-11-15,11.290000,11.420000,10.970000,11.010000,11.010000,212700
