Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,15.410000,15.510000,15.130000,15.150000,15.150000,496700
2018-11-13,15.170000,15.570000,15.110000,15.210000,15.210000,566500
2018-11-14,15.340000,15.740000,15.120000,15.580000,15.580000,525400
2018-11-15,15.480000,16.110001,15.480000,15.980000,15.980000,464200
