Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,25.469999,25.540001,24.875000,24.900000,24.900000,1613400
2018-11-13,25.059999,25.480000,24.950001,25.180000,25.180000,2138000
2018-11-14,25.459999,25.478001,24.625000,24.889999,24.889999,2073200
2018-11-15,24.850000,24.950001,24.350000,24.790001,24.790001,2043700
