Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,4.580000,4.740000,4.320000,4.430000,4.430000,247700
2018-11-13,4.480000,4.910000,4.450000,4.770000,4.770000,237200
2018-11-14,4.850000,4.890000,4.350000,4.380000,4.380000,159800
2018-11-15,4.360000,4.630000,4.270000,4.580000,4.580000,182100
