Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,4.040000,4.110000,3.910000,3.910000,3.910000,49400
2018-11-13,4.000000,4.010000,4.000000,4.000000,4.000000,8700
2018-11-14,4.060000,4.060000,3.950000,4.010000,4.010000,21800
2018-11-15,3.970000,4.040000,3.970000,4.040000,4.040000,5500
