Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,76.349998,76.769997,74.989998,75.099998,75.099998,5204900
2018-11-13,75.529999,76.269997,74.839996,75.199997,75.199997,4584600
2018-11-14,76.320000,77.489998,74.889999,75.199997,75.199997,7984200
2018-11-15,74.440002,74.669998,72.889999,74.330002,74.330002,7846900
