Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,53.410000,53.599998,52.049999,52.369999,52.369999,73300
2018-11-13,52.599998,53.279999,52.360001,52.540001,52.540001,58400
2018-11-14,52.950001,53.389999,52.029999,52.669998,52.669998,80400
2018-11-15,52.419998,53.570000,51.130001,52.990002,52.990002,74100
