Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,1.560000,1.560000,1.450000,1.450000,1.450000,332700
2018-11-13,1.470000,1.520000,1.450000,1.470000,1.470000,82900
2018-11-14,1.480000,1.490000,1.390000,1.410000,1.410000,196100
2018-11-15,1.390000,1.450000,1.360000,1.450000,1.450000,199800
