Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,15.110000,15.640000,14.440000,14.470000,14.470000,36500
2018-11-13,14.470000,14.850000,14.370000,14.480000,14.480000,34900
2018-11-14,14.630000,14.850000,14.160000,14.180000,14.180000,43600
2018-11-15,14.160000,14.450000,14.010000,14.300000,14.300000,37900
